play_id,play_name,play_family,play_type,run_scheme,run_modifier,pass_concept,pass_modifier,protection,rpo_tag,play_action,formation_id,personnel,beats_front,beats_coverage,beats_pressure,beats_box,preferred_down_distance,preferred_field_zone,tags
mesh_dot,Mesh DOT,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_2x2_spread_te_off,11,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down
mesh_deuce,Mesh DEUCE,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_2x2_spread_te_on,11,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down
mesh_tango,Mesh TANGO,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_3x1_spread_y_middle,10,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down
mesh_trips,Mesh TRIPS,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_3x1_spread_no_te,10,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down
mesh_top,Mesh TOP,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_3x1_spread_te_off,11,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down
mesh_trey,Mesh TREY,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_3x1_spread_te_on,11,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down
mesh_bunch,Mesh BUNCH,pass,pass,none,none,mesh,base,5man,none,false,gun_1rb_3x1_bunch_te_on,11,any,man;cover1;cover3,zero_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;mesh;man_beater;rub_route;crossing_routes;traffic;third_down;bunch
comeback_dbls,Comeback DBLS,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_2x2_spread_no_te,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
comeback_dot,Comeback DOT,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_2x2_spread_te_off,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
comeback_deuce,Comeback DEUCE,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_2x2_spread_te_on,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
comeback_tango,Comeback TANGO,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_3x1_spread_y_middle,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
comeback_trips,Comeback TRIPS,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_3x1_spread_no_te,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
comeback_top,Comeback TOP,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_3x1_spread_te_off,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
comeback_trey,Comeback TREY,pass,pass,none,none,comeback,base,6man,none,false,gun_1rb_3x1_spread_te_on,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_medium;third_medium;third_long;fourth_medium;fourth_long,open_field,intermediate_pass;comeback;sideline_read;timing_route;rhythm_throw;man_beater;cover_3_beater;cover_4_beater
mills_dbls,Mills DBLS,pass,pass,none,none,mills,base,6man,none,false,gun_1rb_2x2_spread_no_te,10,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater
mills_dbls_pa,Mills DBLS PA,pass,pass,none,none,mills,base,6man,none,true,gun_1rb_2x2_spread_no_te,10,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater;play_action
mills_dot,Mills DOT,pass,pass,none,none,mills,base,6man,none,false,gun_1rb_2x2_spread_te_off,11,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater
mills_dot_pa,Mills DOT PA,pass,pass,none,none,mills,base,6man,none,true,gun_1rb_2x2_spread_te_off,11,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater;play_action
mills_deuce,Mills DEUCE,pass,pass,none,none,mills,base,6man,none,false,gun_1rb_2x2_spread_te_on,11,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater
mills_deuce_pa,Mills DEUCE PA,pass,pass,none,none,mills,base,6man,none,true,gun_1rb_2x2_spread_te_on,11,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater;play_action
mills_wing,Mills WING,pass,pass,none,none,mills,base,6man,none,false,gun_1rb_2x2_spread_wing,12,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater
mills_wing_pa,Mills WING PA,pass,pass,none,none,mills,base,6man,none,true,gun_1rb_2x2_spread_wing,12,any,cover2;cover4;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,intermediate_pass;deep_pass;mills;post_dig;hi_low_safety;middle_field_read;shot_play;man_beater;cover_2_beater;cover_4_beater;play_action
dagger_dbls,Dagger DBLS,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_2x2_spread_no_te,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_dbls_pa,Dagger DBLS PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_2x2_spread_no_te,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
dagger_dot,Dagger DOT,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_2x2_spread_te_off,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_dot_pa,Dagger DOT PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_2x2_spread_te_off,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
dagger_deuce,Dagger DEUCE,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_2x2_spread_te_on,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_deuce_pa,Dagger DEUCE PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_2x2_spread_te_on,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
dagger_tango,Dagger TANGO,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_3x1_spread_y_middle,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_tango_pa,Dagger TANGO PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_3x1_spread_y_middle,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
dagger_trips,Dagger TRIPS,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_3x1_spread_no_te,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_trips_pa,Dagger TRIPS PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_3x1_spread_no_te,10,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
dagger_top,Dagger TOP,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_3x1_spread_te_off,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_top_pa,Dagger TOP PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_3x1_spread_te_off,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
dagger_trey,Dagger TREY,pass,pass,none,none,dagger,base,6man,none,false,gun_1rb_3x1_spread_te_on,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater
dagger_trey_pa,Dagger TREY PA,pass,pass,none,none,dagger,base,6man,none,true,gun_1rb_3x1_spread_te_on,11,any,cover3;cover4;man,none,normal_box;heavy_box,second_long;third_long;fourth_long,open_field,intermediate_pass;dagger;clearout;dig;middle_field_read;rhythm_throw;shot_play;man_beater;cover_3_beater;cover_4_beater;play_action
beamer_dbls,Beamer DBLS,pass,pass,none,none,beamer,out_curl_choice,5man,none,false,gun_1rb_2x2_spread_no_te,10,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;leverage_read;rhythm_throw;spacing;man_beater
beamer_dot,Beamer DOT,pass,pass,none,none,beamer,out_curl_choice,5man,none,false,gun_1rb_2x2_spread_te_off,11,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;leverage_read;rhythm_throw;spacing;man_beater
beamer_deuce,Beamer DEUCE,pass,pass,none,none,beamer,out_curl_choice,5man,none,false,gun_1rb_2x2_spread_te_on,11,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;leverage_read;rhythm_throw;spacing;man_beater
beamer_tango,Beamer TANGO,pass,pass,none,none,beamer,out_curl_choice_under,5man,none,false,gun_1rb_3x1_spread_y_middle,10,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;under_route;over_route;leverage_read;rhythm_throw;spacing;man_beater
beamer_trips,Beamer TRIPS,pass,pass,none,none,beamer,out_curl_choice_under,5man,none,false,gun_1rb_3x1_spread_no_te,10,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;under_route;over_route;leverage_read;rhythm_throw;spacing;man_beater
beamer_top,Beamer TOP,pass,pass,none,none,beamer,out_curl_choice_under,5man,none,false,gun_1rb_3x1_spread_te_off,11,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;under_route;over_route;leverage_read;rhythm_throw;spacing;man_beater
beamer_trey,Beamer TREY,pass,pass,none,none,beamer,out_curl_choice_under,5man,none,false,gun_1rb_3x1_spread_te_on,11,any,cover3;cover4;man,edge_blitz;field_blitz;nickel_blitz;sim_pressure,normal_box;heavy_box,third_short;third_medium;fourth_short;fourth_medium,open_field;redzone,quick_game;beamer;out_curl;choice_route;under_route;over_route;leverage_read;rhythm_throw;spacing;man_beater
yankee_dbls,Yankee DBLS,pass,pass,none,none,yankee,deep_cross,6man,none,true,gun_1rb_2x2_spread_no_te,10,any,cover1;cover3;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,deep_pass;yankee;deep_cross;post_cross;shot_play;play_action;middle_field_read;man_beater;cover_1_beater;cover_3_beater
yankee_dot,Yankee DOT,pass,pass,none,none,yankee,deep_cross,6man,none,true,gun_1rb_2x2_spread_te_off,11,any,cover1;cover3;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,deep_pass;yankee;deep_cross;post_cross;shot_play;play_action;middle_field_read;man_beater;cover_1_beater;cover_3_beater
yankee_deuce,Yankee DEUCE,pass,pass,none,none,yankee,deep_cross,6man,none,true,gun_1rb_2x2_spread_te_on,11,any,cover1;cover3;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,deep_pass;yankee;deep_cross;post_cross;shot_play;play_action;middle_field_read;man_beater;cover_1_beater;cover_3_beater
yankee_tango,Yankee TANGO,pass,pass,none,none,yankee,deep_cross,6man,none,true,gun_1rb_3x1_spread_y_middle,10,any,cover1;cover3;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,deep_pass;yankee;deep_cross;post_cross;shot_play;play_action;middle_field_read;man_beater;cover_1_beater;cover_3_beater
yankee_trips,Yankee TRIPS,pass,pass,none,none,yankee,deep_cross,6man,none,true,gun_1rb_3x1_spread_no_te,10,any,cover1;cover3;man,none,normal_box;heavy_box,second_short;third_long;fourth_long,open_field,deep_pass;yankee;deep_cross;post_cross;shot_play;play_action;middle_field_read;man_beater;cover_1_beater;cover_3_beater
drive_dbls,Drive DBLS,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_2x2_spread_no_te,10,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_dot,Drive DOT,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_2x2_spread_te_off,11,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_deuce,Drive DEUCE,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_2x2_spread_te_on,11,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_tango,Drive TANGO,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_3x1_spread_y_middle,10,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_trips,Drive TRIPS,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_3x1_spread_no_te,10,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_top,Drive TOP,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_3x1_spread_te_off,11,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_trey,Drive TREY,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_3x1_spread_te_on,11,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
drive_bunch,Drive BUNCH,pass,pass,none,none,drive,none,5man,none,false,gun_1rb_3x1_bunch_te_on,11,none,man;zone;cover1;cover3,sim_pressure;creeper,none,second_medium;third_medium,open_field;midfield;high_redzone,intermediate_pass;man_beater;zone_beater;inside_breaker;rhythm_throw
wr_tunnel_screen_dbls,WR Tunnel Screen DBLS,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_2x2_spread_no_te,10,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_dot,WR Tunnel Screen DOT,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_2x2_spread_te_off,11,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_deuce,WR Tunnel Screen DEUCE,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_2x2_spread_te_on,11,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_tango,WR Tunnel Screen TANGO,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_3x1_spread_y_middle,10,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_trips,WR Tunnel Screen TRIPS,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_3x1_spread_no_te,10,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_top,WR Tunnel Screen TOP,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_3x1_spread_te_off,11,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_trey,WR Tunnel Screen TREY,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_3x1_spread_te_on,11,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
wr_tunnel_screen_wing,WR Tunnel Screen WING,pass,pass,none,none,wr_tunnel_screen,none,quick,none,false,gun_1rb_2x2_spread_wing,12,none,soft_zone;zone;cover3,edge_blitz;field_blitz;boundary_blitz;nickel_blitz,light_box;normal_box,early_down;second_medium;second_long,open_field;midfield,screen;perimeter_screen;quick_game;yac;space_play;anti_soft_coverage
rb_screen_dbls,RB Screen DBLS,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_2x2_spread_no_te,10,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_dot,RB Screen DOT,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_2x2_spread_te_off,11,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_deuce,RB Screen DEUCE,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_2x2_spread_te_on,11,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_tango,RB Screen TANGO,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_3x1_spread_y_middle,10,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_trips,RB Screen TRIPS,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_3x1_spread_no_te,10,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_top,RB Screen TOP,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_3x1_spread_te_off,11,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_trey,RB Screen TREY,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_3x1_spread_te_on,11,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_duff,RB Screen DUFF,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_2x2_spread_2te_off,12,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_dice,RB Screen DICE,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_2x2_spread_2te_on,12,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_frog,RB Screen FROG,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_3x1_spread_te_attached_away,11,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_wing,RB Screen WING,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_2x2_spread_wing,12,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
rb_screen_bunch,RB Screen BUNCH,pass,pass,none,none,rb_screen,none,screen,none,false,gun_1rb_3x1_bunch_te_on,11,none,man;zone;cover1;soft_zone,any_pressure;inside_blitz;double_a_gap;zero_pressure,light_box;normal_box,early_down;second_long;third_long,open_field;midfield,screen;rb_screen;anti_pressure;yac;space_play;checkdown;constraint
